t fer1.cavg aus1.cavg fer2.cavg aus2.cavg
1.750000e-02 1.441028e-05 3.856726e-02 1.440603e-05 3.856099e-02
1.755000e-02 1.441358e-05 3.856732e-02 1.440930e-05 3.856103e-02
1.760000e-02 1.441689e-05 3.856738e-02 1.441258e-05 3.856106e-02
1.765000e-02 1.442019e-05 3.856744e-02 1.441585e-05 3.856110e-02
1.770000e-02 1.442349e-05 3.856750e-02 1.441912e-05 3.856113e-02
1.775000e-02 1.442679e-05 3.856756e-02 1.442240e-05 3.856117e-02
1.780000e-02 1.443010e-05 3.856763e-02 1.442567e-05 3.856120e-02
1.785000e-02 1.443340e-05 3.856769e-02 1.442894e-05 3.856124e-02
1.790000e-02 1.443670e-05 3.856775e-02 1.443221e-05 3.856127e-02
1.795000e-02 1.444000e-05 3.856781e-02 1.443548e-05 3.856131e-02
1.800000e-02 1.444329e-05 3.856787e-02 1.443875e-05 3.856134e-02
1.805000e-02 1.444659e-05 3.856793e-02 1.444202e-05 3.856138e-02
1.810000e-02 1.444989e-05 3.856799e-02 1.444528e-05 3.856142e-02
1.815000e-02 1.445318e-05 3.856805e-02 1.444855e-05 3.856145e-02
1.820000e-02 1.445648e-05 3.856811e-02 1.445181e-05 3.856149e-02
1.825000e-02 1.445977e-05 3.856817e-02 1.445507e-05 3.856152e-02
1.830000e-02 1.446306e-05 3.856823e-02 1.445834e-05 3.856156e-02
1.835000e-02 1.446635e-05 3.856829e-02 1.446160e-05 3.856159e-02
1.840000e-02 1.446964e-05 3.856836e-02 1.446486e-05 3.856163e-02
1.845000e-02 1.447293e-05 3.856842e-02 1.446811e-05 3.856166e-02
1.850000e-02 1.447622e-05 3.856848e-02 1.447137e-05 3.856170e-02
1.855000e-02 1.447950e-05 3.856854e-02 1.447462e-05 3.856173e-02
1.860000e-02 1.448279e-05 3.856860e-02 1.447788e-05 3.856177e-02
1.865000e-02 1.448607e-05 3.856866e-02 1.448113e-05 3.856180e-02
1.870000e-02 1.448935e-05 3.856872e-02 1.448438e-05 3.856184e-02
1.875000e-02 1.449263e-05 3.856878e-02 1.448763e-05 3.856188e-02
1.880000e-02 1.449591e-05 3.856884e-02 1.449088e-05 3.856191e-02
1.885000e-02 1.449918e-05 3.856890e-02 1.449412e-05 3.856195e-02
1.890000e-02 1.450246e-05 3.856896e-02 1.449736e-05 3.856198e-02
1.895000e-02 1.450573e-05 3.856902e-02 1.450061e-05 3.856202e-02
1.900000e-02 1.450900e-05 3.856908e-02 1.450385e-05 3.856205e-02
1.905000e-02 1.451227e-05 3.856914e-02 1.450708e-05 3.856209e-02
1.910000e-02 1.451554e-05 3.856920e-02 1.451032e-05 3.856212e-02
1.915000e-02 1.451880e-05 3.856926e-02 1.451355e-05 3.856216e-02
1.920000e-02 1.452206e-05 3.856932e-02 1.451678e-05 3.856219e-02
1.925000e-02 1.452533e-05 3.856938e-02 1.452001e-05 3.856223e-02
1.930000e-02 1.452858e-05 3.856944e-02 1.452324e-05 3.856227e-02
1.935000e-02 1.453184e-05 3.856950e-02 1.452647e-05 3.856230e-02
1.940000e-02 1.453509e-05 3.856956e-02 1.452969e-05 3.856234e-02
1.945000e-02 1.453835e-05 3.856962e-02 1.453291e-05 3.856237e-02
1.950000e-02 1.454160e-05 3.856968e-02 1.453613e-05 3.856241e-02
1.955000e-02 1.454484e-05 3.856974e-02 1.453934e-05 3.856244e-02
1.960000e-02 1.454809e-05 3.856980e-02 1.454256e-05 3.856248e-02
1.965000e-02 1.455133e-05 3.856986e-02 1.454577e-05 3.856251e-02
1.970000e-02 1.455457e-05 3.856992e-02 1.454898e-05 3.856255e-02
1.975000e-02 1.455781e-05 3.856998e-02 1.455218e-05 3.856258e-02
1.980000e-02 1.456105e-05 3.857004e-02 1.455538e-05 3.856262e-02
1.985000e-02 1.456428e-05 3.857010e-02 1.455859e-05 3.856266e-02
1.990000e-02 1.456751e-05 3.857016e-02 1.456178e-05 3.856269e-02
1.995000e-02 1.457074e-05 3.857022e-02 1.456498e-05 3.856273e-02
2.000000e-02 1.457396e-05 3.857028e-02 1.456817e-05 3.856276e-02
2.005000e-02 1.457718e-05 3.857034e-02 1.457136e-05 3.856280e-02
2.010000e-02 1.458040e-05 3.857040e-02 1.457455e-05 3.856283e-02
2.015000e-02 1.458362e-05 3.857046e-02 1.457773e-05 3.856287e-02
2.020000e-02 1.458683e-05 3.857052e-02 1.458091e-05 3.856290e-02
2.025000e-02 1.459004e-05 3.857058e-02 1.458409e-05 3.856294e-02
2.030000e-02 1.459325e-05 3.857064e-02 1.458727e-05 3.856297e-02
2.035000e-02 1.459645e-05 3.857070e-02 1.459044e-05 3.856301e-02
2.040000e-02 1.459966e-05 3.857076e-02 1.459361e-05 3.856305e-02
2.045000e-02 1.460285e-05 3.857082e-02 1.459678e-05 3.856308e-02
2.050000e-02 1.460605e-05 3.857088e-02 1.459994e-05 3.856312e-02
2.055000e-02 1.460924e-05 3.857094e-02 1.460310e-05 3.856315e-02
2.060000e-02 1.461243e-05 3.857100e-02 1.460626e-05 3.856319e-02
2.065000e-02 1.461562e-05 3.857105e-02 1.460941e-05 3.856322e-02
2.070000e-02 1.461880e-05 3.857111e-02 1.461256e-05 3.856326e-02
2.075000e-02 1.462198e-05 3.857117e-02 1.461571e-05 3.856329e-02
2.080000e-02 1.462516e-05 3.857123e-02 1.461885e-05 3.856333e-02
2.085000e-02 1.462833e-05 3.857129e-02 1.462199e-05 3.856336e-02
2.090000e-02 1.463150e-05 3.857135e-02 1.462513e-05 3.856340e-02
2.095000e-02 1.463466e-05 3.857141e-02 1.462826e-05 3.856344e-02
2.100000e-02 1.463783e-05 3.857147e-02 1.463139e-05 3.856347e-02
2.105000e-02 1.464099e-05 3.857152e-02 1.463452e-05 3.856351e-02
2.110000e-02 1.464414e-05 3.857158e-02 1.463764e-05 3.856354e-02
2.115000e-02 1.464729e-05 3.857164e-02 1.464076e-05 3.856358e-02
2.120000e-02 1.465044e-05 3.857170e-02 1.464387e-05 3.856361e-02
2.125000e-02 1.465359e-05 3.857176e-02 1.464698e-05 3.856365e-02
2.130000e-02 1.465673e-05 3.857182e-02 1.465009e-05 3.856368e-02
2.135000e-02 1.465986e-05 3.857188e-02 1.465320e-05 3.856372e-02
2.140000e-02 1.466300e-05 3.857193e-02 1.465630e-05 3.856375e-02
2.145000e-02 1.466613e-05 3.857199e-02 1.465939e-05 3.856379e-02
2.150000e-02 1.466925e-05 3.857205e-02 1.466249e-05 3.856382e-02
2.155000e-02 1.467238e-05 3.857211e-02 1.466558e-05 3.856386e-02
2.160000e-02 1.467549e-05 3.857217e-02 1.466866e-05 3.856389e-02
2.165000e-02 1.467861e-05 3.857222e-02 1.467174e-05 3.856393e-02
2.170000e-02 1.468172e-05 3.857228e-02 1.467482e-05 3.856396e-02
2.175000e-02 1.468483e-05 3.857234e-02 1.467789e-05 3.856400e-02
2.180000e-02 1.468793e-05 3.857240e-02 1.468096e-05 3.856403e-02
2.185000e-02 1.469103e-05 3.857245e-02 1.468403e-05 3.856407e-02
2.190000e-02 1.469412e-05 3.857251e-02 1.468709e-05 3.856410e-02
2.195000e-02 1.469721e-05 3.857257e-02 1.469015e-05 3.856414e-02
2.200000e-02 1.470030e-05 3.857263e-02 1.469320e-05 3.856417e-02
2.205000e-02 1.470338e-05 3.857268e-02 1.469625e-05 3.856421e-02
2.210000e-02 1.470646e-05 3.857274e-02 1.469929e-05 3.856425e-02
2.215000e-02 1.470953e-05 3.857280e-02 1.470234e-05 3.856428e-02
2.220000e-02 1.471260e-05 3.857286e-02 1.470537e-05 3.856432e-02
2.225000e-02 1.471567e-05 3.857291e-02 1.470840e-05 3.856435e-02
2.230000e-02 1.471873e-05 3.857297e-02 1.471143e-05 3.856439e-02
2.235000e-02 1.472179e-05 3.857303e-02 1.471445e-05 3.856442e-02
2.240000e-02 1.472484e-05 3.857308e-02 1.471747e-05 3.856446e-02
2.245000e-02 1.472789e-05 3.857314e-02 1.472049e-05 3.856449e-02
2.250000e-02 1.473093e-05 3.857320e-02 1.472350e-05 3.856452e-02
2.255000e-02 1.473397e-05 3.857325e-02 1.472650e-05 3.856456e-02
2.260000e-02 1.473700e-05 3.857331e-02 1.472951e-05 3.856459e-02
2.265000e-02 1.474003e-05 3.857337e-02 1.473250e-05 3.856463e-02
2.270000e-02 1.474306e-05 3.857342e-02 1.473549e-05 3.856466e-02
2.275000e-02 1.474608e-05 3.857348e-02 1.473848e-05 3.856470e-02
2.280000e-02 1.474910e-05 3.857354e-02 1.474147e-05 3.856473e-02
2.285000e-02 1.475211e-05 3.857359e-02 1.474444e-05 3.856477e-02
2.290000e-02 1.475512e-05 3.857365e-02 1.474742e-05 3.856480e-02
2.295000e-02 1.475812e-05 3.857370e-02 1.475039e-05 3.856484e-02
2.300000e-02 1.476112e-05 3.857376e-02 1.475335e-05 3.856487e-02
2.305000e-02 1.476411e-05 3.857382e-02 1.475631e-05 3.856491e-02
2.310000e-02 1.476710e-05 3.857387e-02 1.475927e-05 3.856494e-02
2.315000e-02 1.477008e-05 3.857393e-02 1.476222e-05 3.856498e-02
2.320000e-02 1.477306e-05 3.857398e-02 1.476516e-05 3.856501e-02
2.325000e-02 1.477604e-05 3.857404e-02 1.476810e-05 3.856505e-02
2.330000e-02 1.477901e-05 3.857409e-02 1.477104e-05 3.856508e-02
2.335000e-02 1.478197e-05 3.857415e-02 1.477397e-05 3.856512e-02
2.340000e-02 1.478493e-05 3.857421e-02 1.477690e-05 3.856515e-02
2.345000e-02 1.478789e-05 3.857426e-02 1.477982e-05 3.856518e-02
2.350000e-02 1.479084e-05 3.857432e-02 1.478274e-05 3.856522e-02
2.355000e-02 1.479378e-05 3.857437e-02 1.478565e-05 3.856525e-02
2.360000e-02 1.479672e-05 3.857443e-02 1.478855e-05 3.856529e-02
2.365000e-02 1.479966e-05 3.857448e-02 1.479146e-05 3.856532e-02
2.370000e-02 1.480259e-05 3.857454e-02 1.479435e-05 3.856536e-02
2.375000e-02 1.480551e-05 3.857459e-02 1.479725e-05 3.856539e-02
2.380000e-02 1.480843e-05 3.857465e-02 1.480013e-05 3.856543e-02
2.385000e-02 1.481135e-05 3.857470e-02 1.480301e-05 3.856546e-02
2.390000e-02 1.481426e-05 3.857475e-02 1.480589e-05 3.856549e-02
2.395000e-02 1.481716e-05 3.857481e-02 1.480876e-05 3.856553e-02
2.400000e-02 1.482006e-05 3.857486e-02 1.481163e-05 3.856556e-02
2.405000e-02 1.482296e-05 3.857492e-02 1.481449e-05 3.856560e-02
2.410000e-02 1.482585e-05 3.857497e-02 1.481735e-05 3.856563e-02
2.415000e-02 1.482873e-05 3.857503e-02 1.482020e-05 3.856567e-02
2.420000e-02 1.483161e-05 3.857508e-02 1.482304e-05 3.856570e-02
2.425000e-02 1.483449e-05 3.857513e-02 1.482588e-05 3.856573e-02
2.430000e-02 1.483736e-05 3.857519e-02 1.482872e-05 3.856577e-02
2.435000e-02 1.484022e-05 3.857524e-02 1.483155e-05 3.856580e-02
2.440000e-02 1.484308e-05 3.857530e-02 1.483438e-05 3.856584e-02
2.445000e-02 1.484593e-05 3.857535e-02 1.483720e-05 3.856587e-02
2.450000e-02 1.484878e-05 3.857540e-02 1.484001e-05 3.856590e-02
2.455000e-02 1.485162e-05 3.857546e-02 1.484282e-05 3.856594e-02
2.460000e-02 1.485446e-05 3.857551e-02 1.484562e-05 3.856597e-02
2.465000e-02 1.485729e-05 3.857556e-02 1.484842e-05 3.856601e-02
2.470000e-02 1.486012e-05 3.857562e-02 1.485122e-05 3.856604e-02
2.475000e-02 1.486294e-05 3.857567e-02 1.485400e-05 3.856607e-02
2.480000e-02 1.486576e-05 3.857572e-02 1.485679e-05 3.856611e-02
2.485000e-02 1.486857e-05 3.857578e-02 1.485956e-05 3.856614e-02
2.490000e-02 1.487137e-05 3.857583e-02 1.486234e-05 3.856618e-02
2.495000e-02 1.487417e-05 3.857588e-02 1.486510e-05 3.856621e-02
2.500000e-02 1.487697e-05 3.857593e-02 1.486786e-05 3.856624e-02
2.505000e-02 1.487975e-05 3.857599e-02 1.487062e-05 3.856628e-02
2.510000e-02 1.488254e-05 3.857604e-02 1.487337e-05 3.856631e-02
2.515000e-02 1.488532e-05 3.857609e-02 1.487611e-05 3.856634e-02
2.520000e-02 1.488809e-05 3.857614e-02 1.487885e-05 3.856638e-02
2.525000e-02 1.489085e-05 3.857620e-02 1.488159e-05 3.856641e-02
2.530000e-02 1.489362e-05 3.857625e-02 1.488431e-05 3.856645e-02
2.535000e-02 1.489637e-05 3.857630e-02 1.488704e-05 3.856648e-02
2.540000e-02 1.489912e-05 3.857635e-02 1.488975e-05 3.856651e-02
2.545000e-02 1.490187e-05 3.857640e-02 1.489247e-05 3.856655e-02
2.550000e-02 1.490461e-05 3.857646e-02 1.489517e-05 3.856658e-02
2.555000e-02 1.490734e-05 3.857651e-02 1.489787e-05 3.856661e-02
2.560000e-02 1.491007e-05 3.857656e-02 1.490057e-05 3.856665e-02
2.565000e-02 1.491279e-05 3.857661e-02 1.490326e-05 3.856668e-02
2.570000e-02 1.491551e-05 3.857666e-02 1.490594e-05 3.856671e-02
2.575000e-02 1.491822e-05 3.857671e-02 1.490862e-05 3.856675e-02
2.580000e-02 1.492092e-05 3.857677e-02 1.491129e-05 3.856678e-02
2.585000e-02 1.492362e-05 3.857682e-02 1.491396e-05 3.856681e-02
2.590000e-02 1.492631e-05 3.857687e-02 1.491662e-05 3.856685e-02
2.595000e-02 1.492900e-05 3.857692e-02 1.491927e-05 3.856688e-02
2.600000e-02 1.493168e-05 3.857697e-02 1.492192e-05 3.856691e-02
2.605000e-02 1.493436e-05 3.857702e-02 1.492457e-05 3.856695e-02
2.610000e-02 1.493703e-05 3.857708e-02 1.492720e-05 3.856698e-02
2.615000e-02 1.493970e-05 3.857713e-02 1.492984e-05 3.856701e-02
2.620000e-02 1.494235e-05 3.857718e-02 1.493246e-05 3.856705e-02
2.625000e-02 1.494501e-05 3.857723e-02 1.493508e-05 3.856708e-02
2.630000e-02 1.494765e-05 3.857728e-02 1.493770e-05 3.856711e-02
2.635000e-02 1.495030e-05 3.857733e-02 1.494031e-05 3.856714e-02
2.640000e-02 1.495293e-05 3.857738e-02 1.494291e-05 3.856718e-02
2.645000e-02 1.495556e-05 3.857743e-02 1.494550e-05 3.856721e-02
2.650000e-02 1.495818e-05 3.857748e-02 1.494809e-05 3.856724e-02
2.655000e-02 1.496080e-05 3.857753e-02 1.495068e-05 3.856728e-02
2.660000e-02 1.496341e-05 3.857758e-02 1.495326e-05 3.856731e-02
2.665000e-02 1.496602e-05 3.857763e-02 1.495583e-05 3.856734e-02
2.670000e-02 1.496862e-05 3.857768e-02 1.495840e-05 3.856738e-02
2.675000e-02 1.497121e-05 3.857773e-02 1.496096e-05 3.856741e-02
2.680000e-02 1.497380e-05 3.857778e-02 1.496351e-05 3.856744e-02
2.685000e-02 1.497638e-05 3.857783e-02 1.496606e-05 3.856748e-02
2.690000e-02 1.497896e-05 3.857788e-02 1.496861e-05 3.856751e-02
2.695000e-02 1.498153e-05 3.857793e-02 1.497114e-05 3.856754e-02
2.700000e-02 1.498409e-05 3.857798e-02 1.497367e-05 3.856757e-02
2.705000e-02 1.498665e-05 3.857803e-02 1.497620e-05 3.856761e-02
2.710000e-02 1.498920e-05 3.857808e-02 1.497872e-05 3.856764e-02
2.715000e-02 1.499174e-05 3.857813e-02 1.498123e-05 3.856767e-02
2.720000e-02 1.499428e-05 3.857818e-02 1.498374e-05 3.856770e-02
2.725000e-02 1.499682e-05 3.857823e-02 1.498624e-05 3.856774e-02
2.730000e-02 1.499934e-05 3.857828e-02 1.498874e-05 3.856777e-02
2.735000e-02 1.500187e-05 3.857833e-02 1.499122e-05 3.856780e-02
2.740000e-02 1.500438e-05 3.857838e-02 1.499371e-05 3.856783e-02
2.745000e-02 1.500689e-05 3.857842e-02 1.499619e-05 3.856787e-02
2.750000e-02 1.500939e-05 3.857847e-02 1.499866e-05 3.856790e-02
2.755000e-02 1.501189e-05 3.857852e-02 1.500112e-05 3.856793e-02
2.760000e-02 1.501438e-05 3.857857e-02 1.500358e-05 3.856796e-02
2.765000e-02 1.501687e-05 3.857862e-02 1.500603e-05 3.856800e-02
2.770000e-02 1.501935e-05 3.857867e-02 1.500848e-05 3.856803e-02
2.775000e-02 1.502182e-05 3.857871e-02 1.501092e-05 3.856806e-02
2.780000e-02 1.502429e-05 3.857876e-02 1.501336e-05 3.856809e-02
2.785000e-02 1.502675e-05 3.857881e-02 1.501579e-05 3.856813e-02
2.790000e-02 1.502920e-05 3.857886e-02 1.501821e-05 3.856816e-02
2.795000e-02 1.503165e-05 3.857891e-02 1.502063e-05 3.856819e-02
2.800000e-02 1.503409e-05 3.857895e-02 1.502304e-05 3.856822e-02
2.805000e-02 1.503653e-05 3.857900e-02 1.502544e-05 3.856825e-02
2.810000e-02 1.503896e-05 3.857905e-02 1.502784e-05 3.856829e-02
2.815000e-02 1.504138e-05 3.857910e-02 1.503023e-05 3.856832e-02
2.820000e-02 1.504380e-05 3.857914e-02 1.503262e-05 3.856835e-02
2.825000e-02 1.504622e-05 3.857919e-02 1.503500e-05 3.856838e-02
2.830000e-02 1.504862e-05 3.857924e-02 1.503738e-05 3.856841e-02
2.835000e-02 1.505102e-05 3.857928e-02 1.503974e-05 3.856845e-02
2.840000e-02 1.505342e-05 3.857933e-02 1.504211e-05 3.856848e-02
2.845000e-02 1.505580e-05 3.857938e-02 1.504446e-05 3.856851e-02
2.850000e-02 1.505819e-05 3.857942e-02 1.504681e-05 3.856854e-02
2.855000e-02 1.506056e-05 3.857947e-02 1.504916e-05 3.856857e-02
2.860000e-02 1.506293e-05 3.857952e-02 1.505150e-05 3.856860e-02
2.865000e-02 1.506529e-05 3.857956e-02 1.505383e-05 3.856864e-02
2.870000e-02 1.506765e-05 3.857961e-02 1.505616e-05 3.856867e-02
2.875000e-02 1.507000e-05 3.857966e-02 1.505848e-05 3.856870e-02
2.880000e-02 1.507235e-05 3.857970e-02 1.506079e-05 3.856873e-02
2.885000e-02 1.507469e-05 3.857975e-02 1.506310e-05 3.856876e-02
2.890000e-02 1.507702e-05 3.857979e-02 1.506540e-05 3.856879e-02
2.895000e-02 1.507935e-05 3.857984e-02 1.506770e-05 3.856882e-02
2.900000e-02 1.508167e-05 3.857989e-02 1.506999e-05 3.856886e-02
2.905000e-02 1.508399e-05 3.857993e-02 1.507228e-05 3.856889e-02
2.910000e-02 1.508630e-05 3.857998e-02 1.507455e-05 3.856892e-02
2.915000e-02 1.508860e-05 3.858002e-02 1.507683e-05 3.856895e-02
2.920000e-02 1.509090e-05 3.858007e-02 1.507909e-05 3.856898e-02
2.925000e-02 1.509319e-05 3.858011e-02 1.508135e-05 3.856901e-02
2.930000e-02 1.509547e-05 3.858016e-02 1.508361e-05 3.856904e-02
2.935000e-02 1.509775e-05 3.858020e-02 1.508586e-05 3.856907e-02
2.940000e-02 1.510002e-05 3.858025e-02 1.508810e-05 3.856911e-02
2.945000e-02 1.510229e-05 3.858029e-02 1.509034e-05 3.856914e-02
2.950000e-02 1.510455e-05 3.858034e-02 1.509257e-05 3.856917e-02
2.955000e-02 1.510681e-05 3.858038e-02 1.509479e-05 3.856920e-02
2.960000e-02 1.510906e-05 3.858043e-02 1.509701e-05 3.856923e-02
2.965000e-02 1.511130e-05 3.858047e-02 1.509923e-05 3.856926e-02
2.970000e-02 1.511354e-05 3.858051e-02 1.510143e-05 3.856929e-02
2.975000e-02 1.511577e-05 3.858056e-02 1.510363e-05 3.856932e-02
2.980000e-02 1.511799e-05 3.858060e-02 1.510583e-05 3.856935e-02
2.985000e-02 1.512021e-05 3.858065e-02 1.510802e-05 3.856938e-02
2.990000e-02 1.512243e-05 3.858069e-02 1.511020e-05 3.856941e-02
2.995000e-02 1.512463e-05 3.858073e-02 1.511238e-05 3.856944e-02
3.000000e-02 1.512683e-05 3.858078e-02 1.511455e-05 3.856948e-02
3.005000e-02 1.512903e-05 3.858082e-02 1.511672e-05 3.856951e-02
3.010000e-02 1.513122e-05 3.858087e-02 1.511888e-05 3.856954e-02
3.015000e-02 1.513340e-05 3.858091e-02 1.512103e-05 3.856957e-02
3.020000e-02 1.513558e-05 3.858095e-02 1.512318e-05 3.856960e-02
3.025000e-02 1.513775e-05 3.858100e-02 1.512532e-05 3.856963e-02
3.030000e-02 1.513992e-05 3.858104e-02 1.512746e-05 3.856966e-02
3.035000e-02 1.514208e-05 3.858108e-02 1.512959e-05 3.856969e-02
3.040000e-02 1.514423e-05 3.858112e-02 1.513171e-05 3.856972e-02
3.045000e-02 1.514638e-05 3.858117e-02 1.513383e-05 3.856975e-02
3.050000e-02 1.514852e-05 3.858121e-02 1.513594e-05 3.856978e-02
3.055000e-02 1.515066e-05 3.858125e-02 1.513805e-05 3.856981e-02
3.060000e-02 1.515279e-05 3.858130e-02 1.514015e-05 3.856984e-02
3.065000e-02 1.515491e-05 3.858134e-02 1.514225e-05 3.856987e-02
3.070000e-02 1.515703e-05 3.858138e-02 1.514434e-05 3.856990e-02
3.075000e-02 1.515914e-05 3.858142e-02 1.514642e-05 3.856993e-02
3.080000e-02 1.516125e-05 3.858146e-02 1.514850e-05 3.856996e-02
3.085000e-02 1.516335e-05 3.858151e-02 1.515057e-05 3.856999e-02
3.090000e-02 1.516544e-05 3.858155e-02 1.515264e-05 3.857002e-02
3.095000e-02 1.516753e-05 3.858159e-02 1.515470e-05 3.857005e-02
3.100000e-02 1.516962e-05 3.858163e-02 1.515675e-05 3.857008e-02
3.105000e-02 1.517170e-05 3.858167e-02 1.515880e-05 3.857011e-02
3.110000e-02 1.517377e-05 3.858172e-02 1.516085e-05 3.857014e-02
3.115000e-02 1.517583e-05 3.858176e-02 1.516289e-05 3.857017e-02
3.120000e-02 1.517789e-05 3.858180e-02 1.516492e-05 3.857020e-02
3.125000e-02 1.517995e-05 3.858184e-02 1.516694e-05 3.857023e-02
3.130000e-02 1.518200e-05 3.858188e-02 1.516897e-05 3.857026e-02
3.135000e-02 1.518404e-05 3.858192e-02 1.517098e-05 3.857029e-02
3.140000e-02 1.518608e-05 3.858196e-02 1.517299e-05 3.857032e-02
3.145000e-02 1.518811e-05 3.858200e-02 1.517499e-05 3.857035e-02
3.150000e-02 1.519014e-05 3.858205e-02 1.517699e-05 3.857038e-02
3.155000e-02 1.519216e-05 3.858209e-02 1.517898e-05 3.857041e-02
3.160000e-02 1.519417e-05 3.858213e-02 1.518097e-05 3.857044e-02
3.165000e-02 1.519618e-05 3.858217e-02 1.518295e-05 3.857047e-02
3.170000e-02 1.519818e-05 3.858221e-02 1.518493e-05 3.857050e-02
3.175000e-02 1.520018e-05 3.858225e-02 1.518690e-05 3.857052e-02
3.180000e-02 1.520217e-05 3.858229e-02 1.518886e-05 3.857055e-02
3.185000e-02 1.520416e-05 3.858233e-02 1.519082e-05 3.857058e-02
3.190000e-02 1.520614e-05 3.858237e-02 1.519277e-05 3.857061e-02
3.195000e-02 1.520811e-05 3.858241e-02 1.519472e-05 3.857064e-02
3.200000e-02 1.521008e-05 3.858245e-02 1.519666e-05 3.857067e-02
3.205000e-02 1.521205e-05 3.858249e-02 1.519860e-05 3.857070e-02
3.210000e-02 1.521400e-05 3.858253e-02 1.520053e-05 3.857073e-02
3.215000e-02 1.521596e-05 3.858257e-02 1.520246e-05 3.857076e-02
3.220000e-02 1.521790e-05 3.858261e-02 1.520438e-05 3.857079e-02
3.225000e-02 1.521985e-05 3.858265e-02 1.520629e-05 3.857082e-02
3.230000e-02 1.522178e-05 3.858269e-02 1.520820e-05 3.857085e-02
3.235000e-02 1.522371e-05 3.858273e-02 1.521011e-05 3.857087e-02
3.240000e-02 1.522564e-05 3.858277e-02 1.521200e-05 3.857090e-02
3.245000e-02 1.522756e-05 3.858281e-02 1.521390e-05 3.857093e-02
3.250000e-02 1.522947e-05 3.858285e-02 1.521578e-05 3.857096e-02
3.255000e-02 1.523138e-05 3.858288e-02 1.521766e-05 3.857099e-02
3.260000e-02 1.523328e-05 3.858292e-02 1.521954e-05 3.857102e-02
3.265000e-02 1.523518e-05 3.858296e-02 1.522141e-05 3.857105e-02
3.270000e-02 1.523707e-05 3.858300e-02 1.522328e-05 3.857108e-02
3.275000e-02 1.523896e-05 3.858304e-02 1.522514e-05 3.857111e-02
3.280000e-02 1.524084e-05 3.858308e-02 1.522699e-05 3.857113e-02
3.285000e-02 1.524271e-05 3.858312e-02 1.522884e-05 3.857116e-02
3.290000e-02 1.524458e-05 3.858315e-02 1.523069e-05 3.857119e-02
3.295000e-02 1.524645e-05 3.858319e-02 1.523253e-05 3.857122e-02
3.300000e-02 1.524831e-05 3.858323e-02 1.523436e-05 3.857125e-02
3.305000e-02 1.525016e-05 3.858327e-02 1.523619e-05 3.857128e-02
3.310000e-02 1.525201e-05 3.858331e-02 1.523801e-05 3.857130e-02
3.315000e-02 1.525385e-05 3.858335e-02 1.523983e-05 3.857133e-02
3.320000e-02 1.525569e-05 3.858338e-02 1.524164e-05 3.857136e-02
3.325000e-02 1.525752e-05 3.858342e-02 1.524345e-05 3.857139e-02
3.330000e-02 1.525935e-05 3.858346e-02 1.524525e-05 3.857142e-02
3.335000e-02 1.526117e-05 3.858350e-02 1.524705e-05 3.857145e-02
3.340000e-02 1.526299e-05 3.858353e-02 1.524884e-05 3.857147e-02
3.345000e-02 1.526480e-05 3.858357e-02 1.525062e-05 3.857150e-02
3.350000e-02 1.526661e-05 3.858361e-02 1.525240e-05 3.857153e-02
3.355000e-02 1.526841e-05 3.858365e-02 1.525418e-05 3.857156e-02
3.360000e-02 1.527020e-05 3.858368e-02 1.525595e-05 3.857159e-02
3.365000e-02 1.527199e-05 3.858372e-02 1.525772e-05 3.857162e-02
3.370000e-02 1.527378e-05 3.858376e-02 1.525948e-05 3.857164e-02
3.375000e-02 1.527556e-05 3.858380e-02 1.526123e-05 3.857167e-02
3.380000e-02 1.527733e-05 3.858383e-02 1.526298e-05 3.857170e-02
3.385000e-02 1.527910e-05 3.858387e-02 1.526473e-05 3.857173e-02
3.390000e-02 1.528087e-05 3.858391e-02 1.526647e-05 3.857176e-02
3.395000e-02 1.528263e-05 3.858394e-02 1.526820e-05 3.857178e-02
3.400000e-02 1.528438e-05 3.858398e-02 1.526993e-05 3.857181e-02
3.405000e-02 1.528613e-05 3.858402e-02 1.527166e-05 3.857184e-02
3.410000e-02 1.528788e-05 3.858405e-02 1.527338e-05 3.857187e-02
3.415000e-02 1.528961e-05 3.858409e-02 1.527509e-05 3.857189e-02
3.420000e-02 1.529135e-05 3.858412e-02 1.527680e-05 3.857192e-02
3.425000e-02 1.529308e-05 3.858416e-02 1.527851e-05 3.857195e-02
3.430000e-02 1.529480e-05 3.858420e-02 1.528021e-05 3.857198e-02
3.435000e-02 1.529652e-05 3.858423e-02 1.528190e-05 3.857201e-02
3.440000e-02 1.529823e-05 3.858427e-02 1.528359e-05 3.857203e-02
3.445000e-02 1.529994e-05 3.858430e-02 1.528528e-05 3.857206e-02
3.450000e-02 1.530165e-05 3.858434e-02 1.528696e-05 3.857209e-02
3.455000e-02 1.530335e-05 3.858438e-02 1.528863e-05 3.857212e-02
3.460000e-02 1.530504e-05 3.858441e-02 1.529030e-05 3.857214e-02
